OrderID,OrderDate,Region,City,Channel,DistributorID,ProductID,Quantity,UnitPrice,DiscountPct,ReturnedQty,Revenue
ORD104550,2024-06-02,East,Kolkata,General Trade,DIST-EA-3,SKU006,2,49.0,0.0,0,98.0
ORD114854,2025-05-01,East,Kolkata,E-commerce,DIST-EA-1,SKU018,2,1019.0,0.0,0,2038.0
ORD100437,2024-01-14,West,Ahmedabad,Modern Trade,DIST-WE-3,SKU019,3,173.88,8.0,0,521.64
ORD109399,2024-11-14,East,Bhubaneswar,Modern Trade,DIST-EA-2,SKU002,6,109.0,0.0,0,654.0
ORD113311,2025-03-13,Central,Nagpur,Modern Trade,DIST-CE-2,SKU001,1,119.0,0.0,0,119.0
ORD102674,2024-04-03,North,Delhi,Pharmacy,DIST-NO-1,SKU020,10,279.0,0.0,0,2790.0
ORD113135,2025-03-07,South,Hyderabad,E-commerce,DIST-SO-3,SKU004,1,209.0,0.0,0,209.0
ORD106642,2024-08-18,West,Ahmedabad,General Trade,DIST-WE-1,SKU014,6,192.28,8.0,0,1153.68
ORD123241,2025-12-29,North,Lucknow,E-commerce,DIST-NO-2,SKU004,6,209.0,0.0,0,1254.0
ORD122119,2025-12-01,North,Lucknow,Modern Trade,DIST-NO-3,SKU018,1,1019.0,0.0,0,1019.0
ORD103014,2024-04-14,East,Kolkata,General Trade,DIST-EA-2,SKU018,1,1019.0,0.0,0,1019.0
ORD114447,2025-04-18,East,Bhubaneswar,Modern Trade,DIST-EA-3,SKU022,1,431.1,10.0,0,431.1
ORD109486,2024-11-16,West,Pune,Modern Trade,DIST-WE-3,SKU019,3,173.88,8.0,0,521.64
ORD120163,2025-10-16,North,Lucknow,General Trade,DIST-NO-3,SKU018,1,1019.0,0.0,0,1019.0
ORD117529,2025-07-18,East,Patna,General Trade,DIST-EA-2,SKU019,1,170.1,10.0,0,170.1
ORD105902,2024-07-17,East,Patna,E-commerce,DIST-EA-3,SKU008,5,119.0,0.0,0,595.0
ORD108102,2024-10-09,South,Hyderabad,General Trade,DIST-SO-3,SKU013,2,135.2,20.0,0,270.4
ORD122218,2025-12-04,North,Delhi,General Trade,DIST-NO-2,SKU022,6,479.0,0.0,0,2874.0
ORD108396,2024-10-18,South,Chennai,E-commerce,DIST-SO-2,SKU006,2,45.08,8.0,0,90.16
ORD104400,2024-05-28,East,Kolkata,General Trade,DIST-EA-1,SKU003,1,219.0,0.0,0,219.0
ORD105356,2024-06-26,Central,Bhopal,E-commerce,DIST-CE-3,SKU003,6,219.0,0.0,0,1314.0
ORD120036,2025-10-12,North,Chandigarh,Modern Trade,DIST-NO-2,SKU005,1,94.05,5.0,0,94.05
ORD105744,2024-07-10,South,Chennai,General Trade,DIST-SO-2,SKU020,2,279.0,0.0,0,558.0
ORD101035,2024-02-06,South,Bengaluru,General Trade,DIST-SO-1,SKU016,3,649.0,0.0,0,1947.0
ORD109811,2024-11-25,Central,Nagpur,Modern Trade,DIST-CE-2,SKU012,3,111.2,20.0,0,333.6
ORD104602,2024-06-03,West,Ahmedabad,General Trade,DIST-WE-1,SKU002,4,98.1,10.0,0,392.4
ORD114084,2025-04-08,East,Bhubaneswar,General Trade,DIST-EA-2,SKU021,1,349.0,0.0,0,349.0
ORD108621,2024-10-24,East,Bhubaneswar,Modern Trade,DIST-EA-2,SKU016,2,616.55,5.0,0,1233.1
ORD114068,2025-04-07,East,Bhubaneswar,E-commerce,DIST-EA-2,SKU003,1,219.0,0.0,0,219.0
ORD103189,2024-04-19,South,Hyderabad,General Trade,DIST-SO-3,SKU007,1,89.0,0.0,0,89.0
ORD110957,2024-12-26,North,Delhi,Pharmacy,DIST-NO-3,SKU008,4,119.0,0.0,0,476.0
ORD110411,2024-12-11,South,Hyderabad,General Trade,DIST-SO-2,SKU006,3,41.65,15.0,0,124.95
ORD119704,2025-10-04,West,Ahmedabad,General Trade,DIST-WE-3,SKU002,5,100.28,8.0,0,501.4
ORD107290,2024-09-11,East,Bhubaneswar,General Trade,DIST-EA-3,SKU016,1,584.1,10.0,0,584.1
ORD114026,2025-04-06,West,Mumbai,General Trade,DIST-WE-1,SKU005,12,99.0,0.0,0,1188.0
ORD102731,2024-04-05,South,Chennai,Modern Trade,DIST-SO-1,SKU009,3,91.08,8.0,0,273.24
ORD103688,2024-05-05,Central,Bhopal,E-commerce,DIST-CE-1,SKU001,3,113.05,5.0,0,339.15
ORD108288,2024-10-15,East,Patna,Modern Trade,DIST-EA-3,SKU001,1,119.0,0.0,0,119.0
ORD105274,2024-06-24,North,Lucknow,General Trade,DIST-NO-2,SKU003,2,208.05,5.0,0,416.1
ORD113430,2025-03-17,South,Hyderabad,General Trade,DIST-SO-3,SKU002,1,98.1,10.0,0,98.1
ORD107491,2024-09-19,East,Kolkata,E-commerce,DIST-EA-2,SKU009,3,99.0,0.0,0,297.0
ORD107985,2024-10-07,South,Hyderabad,E-commerce,DIST-SO-1,SKU005,10,91.08,8.0,0,910.8
ORD111404,2025-01-08,North,Chandigarh,Pharmacy,DIST-NO-2,SKU002,1,109.0,0.0,0,109.0
ORD120280,2025-10-18,Central,Nagpur,Pharmacy,DIST-CE-2,SKU017,6,1259.0,0.0,0,7554.0
ORD111260,2025-01-03,West,Ahmedabad,E-commerce,DIST-WE-2,SKU013,4,169.0,0.0,0,676.0
ORD109656,2024-11-21,South,Hyderabad,E-commerce,DIST-SO-2,SKU004,1,209.0,0.0,0,209.0
ORD100364,2024-01-12,North,Delhi,E-commerce,DIST-NO-1,SKU006,3,49.0,0.0,0,147.0
ORD104835,2024-06-10,West,Pune,Pharmacy,DIST-WE-3,SKU001,5,119.0,0.0,0,595.0
ORD114738,2025-04-27,East,,Modern Trade,DIST-EA-1,SKU001,4,107.1,10.0,0,428.4
ORD109374,2024-11-13,North,Lucknow,E-commerce,DIST-NO-1,SKU017,5,1259.0,0.0,0,6295.0
ORD113316,2025-03-13,Central,Nagpur,General Trade,DIST-CE-3,SKU012,3,139.0,0.0,0,417.0
ORD118011,2025-08-06,South,Chennai,Pharmacy,DIST-SO-3,SKU010,12,155.48,8.0,0,1865.76
ORD105013,2024-06-15,South,Hyderabad,General Trade,DIST-SO-1,SKU008,10,119.0,0.0,0,1190.0
ORD115752,2025-05-26,Central,Bhopal,General Trade,DIST-CE-1,SKU001,3,119.0,0.0,0,357.0
ORD121921,2025-11-27,South,Bengaluru,Modern Trade,DIST-SO-3,SKU009,3,84.15,15.0,0,252.45
ORD118915,2025-09-09,South,Hyderabad,General Trade,DIST-SO-3,SKU011,3,113.05,5.0,0,339.15
ORD119047,2025-09-13,East,Kolkata,E-commerce,DIST-EA-2,SKU022,10,440.68,8.0,9,4406.8
ORD102857,2024-04-09,North,Delhi,Modern Trade,DIST-NO-3,SKU011,5,119.0,0.0,0,595.0
ORD121383,2025-11-14,East,Kolkata,Pharmacy,DIST-EA-3,SKU005,2,99.0,0.0,0,198.0
ORD111519,2025-01-11,South,Bengaluru,E-commerce,DIST-SO-1,SKU015,1,137.08,8.0,0,137.08
ORD115830,2025-05-28,East,Patna,Pharmacy,DIST-EA-2,SKU011,1,119.0,0.0,0,119.0
ORD108004,2024-10-07,North,Delhi,General Trade,DIST-NO-2,SKU016,6,649.0,0.0,0,3894.0
ORD110996,2024-12-27,West,Pune,General Trade,DIST-WE-3,SKU014,4,209.0,0.0,0,836.0
ORD103161,2024-04-18,East,Kolkata,Modern Trade,DIST-EA-1,SKU017,4,1259.0,0.0,0,5036.0
ORD108973,2024-11-02,West,Ahmedabad,Modern Trade,DIST-WE-1,SKU005,2,99.0,0.0,0,198.0
ORD102363,2024-03-24,East,Kolkata,General Trade,DIST-EA-2,SKU009,10,94.05,5.0,0,940.5
ORD116320,2025-06-10,South,Bengaluru,General Trade,DIST-SO-2,SKU010,10,169.0,0.0,0,1690.0
ORD100883,2024-01-31,North,Lucknow,E-commerce,DIST-NO-3,SKU015,1,149.0,0.0,0,149.0
ORD104070,2024-05-18,East,Kolkata,Modern Trade,DIST-EA-2,SKU017,2,1158.28,8.0,0,2316.56
ORD116368,2025-06-11,North,Lucknow,E-commerce,DIST-NO-1,SKU004,10,177.65,15.0,0,1776.5
ORD106320,2024-08-05,West,Mumbai,General Trade,DIST-WE-3,SKU007,1,89.0,0.0,0,89.0
ORD122754,2025-12-17,west,Pune,E-commerce,DIST-WE-2,SKU009,1,99.0,0.0,0,99.0
ORD116591,2025-06-17,North,Delhi,General Trade,DIST-NO-1,SKU012,4,125.1,10.0,0,500.4
ORD102949,2024-04-12,North,Delhi,Modern Trade,DIST-NO-1,SKU019,6,179.55,5.0,0,1077.3
ORD103588,2024-05-02,South,Chennai,E-commerce,DIST-SO-2,SKU003,1,175.2,20.0,0,175.2
ORD111036,2024-12-28,Central,Bhopal,General Trade,DIST-CE-1,SKU006,4,49.0,0.0,0,196.0
ORD103618,2024-05-03,South,Hyderabad,General Trade,DIST-SO-2,SKU015,1,119.2,20.0,0,119.2
ORD101381,2024-02-18,East,Bhubaneswar,General Trade,DIST-EA-2,SKU019,1,179.55,5.0,0,179.55
ORD122010,2025-11-29,South,Bengaluru,E-commerce,DIST-SO-2,SKU004,10,188.1,10.0,0,1881.0
ORD111409,2025-01-08,Central,Bhopal,General Trade,DIST-CE-1,SKU018,1,937.48,8.0,0,937.48
ORD121459,2025-11-16,North,Lucknow,General Trade,DIST-NO-2,SKU009,5,89.1,10.0,0,445.5
ORD112370,2025-02-09,west,Pune,Pharmacy,DIST-WE-1,SKU008,1,119.0,0.0,0,119.0
ORD112718,2025-02-21,Central,Nagpur,General Trade,DIST-CE-2,SKU003,3,219.0,0.0,0,657.0
ORD104102,2024-05-18,South,Chennai,E-commerce,DIST-SO-1,SKU014,3,209.0,0.0,0,627.0
ORD112334,2025-02-07,North,Lucknow,Modern Trade,DIST-NO-2,SKU015,5,149.0,0.0,3,745.0
ORD106597,2024-08-16,North,Chandigarh,Pharmacy,DIST-NO-2,SKU020,6,279.0,0.0,0,1674.0
ORD113007,2025-03-03,North,Lucknow,E-commerce,DIST-NO-1,SKU019,3,179.55,5.0,0,538.65
ORD107464,2024-09-18,South,Hyderabad,General Trade,DIST-SO-2,SKU004,1,209.0,0.0,0,209.0
ORD112685,2025-02-20,West,Pune,General Trade,DIST-WE-2,SKU004,2,209.0,0.0,0,418.0
ORD110965,2024-12-26,South,Bengaluru,General Trade,DIST-SO-3,SKU011,1,119.0,0.0,0,119.0
ORD102520,2024-03-29,North,Delhi,General Trade,DIST-NO-1,SKU018,4,1019.0,0.0,0,4076.0
ORD100061,2024-01-03,North,,General Trade,DIST-NO-3,SKU014,2,192.28,8.0,0,384.56
ORD118940,2025-09-09,West,Ahmedabad,Modern Trade,DIST-WE-1,SKU010,1,169.0,0.0,0,169.0
ORD114322,2025-04-14,West,Pune,E-commerce,DIST-WE-2,SKU017,5,1259.0,0.0,0,6295.0
ORD115884,2025-05-29,Central,Bhopal,E-commerce,DIST-CE-1,SKU013,1,169.0,0.0,0,169.0
ORD104972,2024-06-14,West,Ahmedabad,General Trade,DIST-WE-3,SKU005,2,89.1,10.0,0,178.2
ORD119099,2025-09-14,West,Mumbai,Modern Trade,DIST-WE-2,SKU014,3,209.0,0.0,0,627.0
ORD101801,2024-03-04,South,Chennai,Modern Trade,DIST-SO-2,SKU008,12,119.0,0.0,0,1428.0
ORD115659,2025-05-23,North,Lucknow,Pharmacy,DIST-NO-3,SKU007,4,89.0,0.0,0,356.0
ORD103858,2024-05-11,North,Chandigarh,E-commerce,DIST-NO-2,SKU003,1,201.48,8.0,0,201.48
ORD118135,2025-08-11,Central,Bhopal,Modern Trade,DIST-CE-2,SKU006,3,49.0,0.0,0,147.0
ORD106506,2024-08-13,West,Ahmedabad,General Trade,DIST-WE-1,SKU010,3,169.0,0.0,0,507.0
ORD118348,2025-08-19,West,Pune,E-commerce,DIST-WE-1,SKU016,3,616.55,5.0,0,1849.65
ORD116892,2025-06-26,North,Chandigarh,Pharmacy,DIST-NO-1,SKU006,1,49.0,0.0,0,49.0
ORD110283,2024-12-08,East,Bhubaneswar,E-commerce,DIST-EA-3,SKU019,1,151.2,20.0,0,151.2
ORD102678,2024-04-03,South,Chennai,Modern Trade,DIST-SO-3,SKU001,3,107.1,10.0,0,321.3
ORD120798,2025-10-31,West,Pune,Modern Trade,DIST-WE-3,SKU022,3,479.0,0.0,0,1437.0
ORD108251,2024-10-13,West,Mumbai,General Trade,DIST-WE-1,SKU011,1,119.0,0.0,0,119.0
ORD118232,2025-08-15,West,Ahmedabad,General Trade,DIST-WE-1,SKU019,3,160.65,15.0,0,481.95
ORD114934,2025-05-03,East,Patna,Modern Trade,DIST-EA-3,SKU017,1,1007.2,20.0,0,1007.2
ORD107434,2024-09-17,West,Ahmedabad,Pharmacy,DIST-WE-2,SKU020,2,265.05,5.0,0,530.1
ORD122774,2025-12-17,Central,Bhopal,E-commerce,DIST-CE-1,SKU022,2,479.0,0.0,0,958.0
ORD121356,2025-11-14,Central,Bhopal,General Trade,DIST-CE-1,SKU014,2,167.2,20.0,0,334.4
ORD117061,2025-07-01,Central,Bhopal,Modern Trade,DIST-CE-1,SKU005,2,94.05,5.0,0,188.1
ORD123150,2025-12-27,South,Bengaluru,Modern Trade,DIST-SO-2,SKU013,3,152.1,10.0,0,456.3
ORD119804,2025-10-07,South,Hyderabad,Pharmacy,DIST-SO-1,SKU007,3,89.0,0.0,0,267.0
ORD111132,2024-12-31,West,Mumbai,General Trade,DIST-WE-1,SKU012,3,132.05,5.0,0,396.15
ORD110007,2024-12-01,South,Chennai,E-commerce,DIST-SO-1,SKU018,1,1019.0,0.0,0,1019.0
ORD118207,2025-08-14,North,Lucknow,Pharmacy,DIST-NO-3,SKU013,1,169.0,0.0,0,169.0
ORD106890,2024-08-27,North,Lucknow,Modern Trade,DIST-NO-1,SKU010,4,160.55,5.0,0,642.2
ORD118069,2025-08-09,West,Pune,E-commerce,DIST-WE-1,SKU007,3,89.0,0.0,0,267.0
ORD110617,2024-12-16,Central,Bhopal,Modern Trade,DIST-CE-3,SKU011,1,107.1,10.0,0,107.1
ORD106969,2024-08-30,Central,Bhopal,General Trade,DIST-CE-1,SKU001,1,113.05,5.0,0,113.05
ORD121923,2025-11-27,South,Bengaluru,E-commerce,DIST-SO-1,SKU008,3,113.05,5.0,0,339.15
ORD118839,2025-09-06,South,Bengaluru,E-commerce,DIST-SO-1,SKU020,4,279.0,0.0,0,1116.0
ORD102632,2024-04-02,South,Bengaluru,General Trade,DIST-SO-1,SKU002,1,109.0,0.0,0,109.0
ORD118777,2025-09-04,South,Chennai,General Trade,DIST-SO-3,SKU021,4,349.0,0.0,0,1396.0
ORD101050,2024-02-06,South,Chennai,General Trade,DIST-SO-2,SKU009,1,84.15,15.0,0,84.15
ORD100809,2024-01-28,East,Patna,General Trade,DIST-EA-1,SKU021,4,349.0,0.0,0,1396.0
ORD108121,2024-10-10,West,Mumbai,Pharmacy,DIST-WE-3,SKU017,2,1158.28,8.0,0,2316.56
ORD108138,2024-10-10,East,Kolkata,E-commerce,DIST-EA-2,SKU012,3,139.0,0.0,0,417.0
ORD100542,2024-01-18,East,Patna,E-commerce,DIST-EA-3,SKU005,12,99.0,0.0,0,1188.0
ORD101601,2024-02-25,North,Delhi,General Trade,DIST-NO-2,SKU010,2,160.55,5.0,0,321.1
ORD103015,2024-04-14,East,Kolkata,General Trade,DIST-EA-3,SKU017,4,1196.05,5.0,0,4784.2
ORD120530,2025-10-24,South,Hyderabad,E-commerce,DIST-SO-1,SKU014,1,198.55,5.0,0,198.55
ORD107563,2024-09-21,South,Chennai,General Trade,DIST-SO-2,SKU019,3,189.0,0.0,0,567.0
ORD106987,2024-08-31,North,Delhi,E-commerce,DIST-NO-1,SKU003,2,219.0,0.0,0,438.0
ORD111661,2025-01-16,East,Bhubaneswar,E-commerce,DIST-EA-2,SKU010,1,160.55,5.0,0,160.55
ORD106755,2024-08-23,East,Patna,General Trade,DIST-EA-3,SKU012,1,132.05,5.0,0,132.05
ORD122185,2025-12-03,North,Lucknow,Pharmacy,DIST-NO-3,SKU016,1,649.0,0.0,0,649.0
ORD105006,2024-06-15,North,Delhi,Modern Trade,DIST-NO-3,SKU006,2,49.0,0.0,0,98.0
ORD120361,2025-10-21,South,Hyderabad,Modern Trade,DIST-SO-2,SKU004,2,209.0,0.0,0,418.0
ORD116771,2025-06-23,East,Kolkata,General Trade,DIST-EA-2,SKU014,4,209.0,0.0,0,836.0
ORD112924,2025-02-28,South,Hyderabad,General Trade,DIST-SO-2,SKU003,10,186.15,15.0,0,1861.5
ORD109649,2024-11-21,North,Chandigarh,E-commerce,DIST-NO-2,SKU017,6,1007.2,20.0,0,6043.2
ORD105303,2024-06-24,North,Delhi,Modern Trade,DIST-NO-1,SKU010,2,169.0,0.0,0,338.0
ORD120124,2025-10-15,West,Pune,E-commerce,DIST-WE-2,SKU003,3,219.0,0.0,0,657.0
ORD110038,2024-12-02,South,Hyderabad,Pharmacy,DIST-SO-2,SKU011,10,119.0,0.0,0,1190.0
ORD108245,2024-10-13,West,Mumbai,Modern Trade,DIST-WE-1,SKU010,1,169.0,0.0,0,169.0
ORD112899,2025-02-27,South,Chennai,General Trade,DIST-SO-2,SKU008,1,119.0,0.0,0,119.0
ORD104327,2024-05-26,Central,Bhopal,General Trade,DIST-CE-3,SKU013,5,169.0,0.0,0,845.0
ORD109051,2024-11-05,West,Ahmedabad,E-commerce,DIST-WE-1,SKU012,3,111.2,20.0,0,333.6
ORD119927,2025-10-10,East,Patna,General Trade,DIST-EA-3,SKU008,2,109.48,8.0,0,218.96
ORD116281,2025-06-09,West,Mumbai,Pharmacy,DIST-WE-2,SKU020,3,251.1,10.0,0,753.3
ORD100407,2024-01-14,West,Pune,General Trade,DIST-WE-1,SKU006,1,49.0,0.0,0,49.0
ORD121205,2025-11-10,South,Chennai,Pharmacy,DIST-SO-3,SKU020,5,279.0,0.0,0,1395.0
ORD102808,2024-04-07,Central,Bhopal,General Trade,DIST-CE-3,SKU006,10,49.0,0.0,0,490.0
ORD119336,2025-09-23,Central,Nagpur,Pharmacy,DIST-CE-3,SKU018,6,815.2,20.0,0,4891.2
ORD104909,2024-06-13,North,Chandigarh,General Trade,DIST-NO-3,SKU017,10,1259.0,0.0,0,12590.0
ORD112011,2025-01-28,Central,Bhopal,E-commerce,DIST-CE-2,SKU009,6,91.08,8.0,0,546.48
ORD118675,2025-09-01,North,Lucknow,General Trade,DIST-NO-3,SKU016,2,551.65,15.0,0,1103.3
ORD100411,2024-01-14,West,Pune,E-commerce,DIST-WE-3,SKU006,2,45.08,8.0,0,90.16
ORD120470,2025-10-23,North,Lucknow,General Trade,DIST-NO-1,SKU017,3,1259.0,0.0,0,3777.0
ORD106754,2024-08-22,East,Bhubaneswar,Modern Trade,DIST-EA-3,SKU009,3,91.08,8.0,0,273.24
ORD100763,2024-01-26,West,Ahmedabad,General Trade,DIST-WE-2,SKU016,2,649.0,0.0,0,1298.0
ORD106917,2024-08-28,West,Ahmedabad,Modern Trade,DIST-WE-2,SKU006,1,49.0,0.0,0,49.0
ORD121298,2025-11-12,Central,Bhopal,General Trade,DIST-CE-3,SKU006,5,44.1,10.0,0,220.5
ORD105797,2024-07-12,West,Mumbai,E-commerce,DIST-WE-1,SKU010,1,143.65,15.0,0,143.65
ORD120333,2025-10-20,South,Hyderabad,General Trade,DIST-SO-1,SKU022,6,440.68,8.0,0,2644.08
ORD112801,2025-02-24,East,Kolkata,E-commerce,DIST-EA-3,SKU006,4,49.0,0.0,0,196.0
ORD114387,2025-04-16,East,Bhubaneswar,E-commerce,DIST-EA-2,SKU008,1,119.0,0.0,0,119.0
ORD108498,2024-10-21,Central,Nagpur,General Trade,DIST-CE-3,SKU010,2,169.0,0.0,0,338.0
ORD110636,2024-12-17,Central,Nagpur,General Trade,DIST-CE-1,SKU001,1,119.0,0.0,0,119.0
ORD103513,2024-04-30,South,Hyderabad,General Trade,DIST-SO-3,SKU015,5,149.0,0.0,0,745.0
ORD119975,2025-10-11,East,Bhubaneswar,E-commerce,DIST-EA-2,SKU001,2,119.0,0.0,0,238.0
ORD100589,2024-01-20,North,Lucknow,Modern Trade,DIST-NO-3,SKU011,1,119.0,0.0,0,119.0
ORD118737,2025-09-03,North,Lucknow,General Trade,DIST-NO-3,SKU001,3,119.0,0.0,0,357.0
ORD110240,2024-12-07,North,Delhi,General Trade,DIST-NO-1,SKU016,1,649.0,0.0,0,649.0
ORD113219,2025-03-10,East,Bhubaneswar,Modern Trade,DIST-EA-2,SKU010,2,143.65,15.0,0,287.3
ORD119111,2025-09-15,South,Bengaluru,Pharmacy,DIST-SO-3,SKU006,3,49.0,0.0,0,147.0
ORD113033,2025-03-04,North,Chandigarh,General Trade,DIST-NO-2,SKU002,12,100.28,8.0,0,1203.36
ORD104410,2024-05-29,Central,Nagpur,Modern Trade,DIST-CE-3,SKU003,4,186.15,15.0,0,744.6
ORD101596,2024-02-25,Central,Nagpur,Modern Trade,DIST-CE-3,SKU022,2,440.68,8.0,0,881.36
ORD106254,2024-08-02,East,Kolkata,General Trade,DIST-EA-1,SKU012,2,139.0,0.0,0,278.0
ORD103754,2024-05-08,East,Kolkata,General Trade,DIST-EA-2,SKU018,10,1019.0,0.0,0,10190.0
ORD104176,2024-05-21,West,Ahmedabad,General Trade,DIST-WE-2,SKU011,2,119.0,0.0,0,238.0
ORD104565,2024-06-02,East,Patna,General Trade,DIST-EA-3,SKU004,4,209.0,0.0,0,836.0
ORD118212,2025-08-14,South,Hyderabad,E-commerce,DIST-SO-3,SKU019,1,189.0,0.0,0,189.0
ORD104598,2024-06-03,Central,Nagpur,E-commerce,DIST-CE-1,SKU018,6,917.1,10.0,0,5502.6
ORD111605,2025-01-14,North,Delhi,Modern Trade,DIST-NO-2,SKU008,3,119.0,0.0,0,357.0
ORD114263,2025-04-13,South,Bengaluru,Pharmacy,DIST-SO-1,SKU016,3,649.0,0.0,0,1947.0
ORD114924,2025-05-02,East,Patna,General Trade,DIST-EA-3,SKU015,2,149.0,0.0,0,298.0
ORD103880,2024-05-12,West,Pune,E-commerce,DIST-WE-2,SKU011,6,119.0,0.0,0,714.0
ORD101787,2024-03-03,West,Ahmedabad,General Trade,DIST-WE-2,SKU014,1,209.0,0.0,0,209.0
ORD122760,2025-12-17,East,Kolkata,General Trade,DIST-EA-1,SKU005,1,99.0,0.0,0,99.0
ORD109547,2024-11-18,West,Mumbai,Modern Trade,DIST-WE-3,SKU020,1,279.0,0.0,0,279.0
ORD112164,2025-02-03,East,Kolkata,Modern Trade,DIST-EA-2,SKU005,4,94.05,5.0,0,376.2
ORD117777,2025-07-28,East,Bhubaneswar,General Trade,DIST-EA-1,SKU009,6,99.0,0.0,0,594.0
ORD118790,2025-09-05,West,Pune,E-commerce,DIST-WE-2,SKU016,1,649.0,0.0,0,649.0
ORD114708,2025-04-26,North,Delhi,Pharmacy,DIST-NO-2,SKU008,6,119.0,0.0,0,714.0
ORD112424,2025-02-11,South,Chennai,Modern Trade,DIST-SO-2,SKU003,10,219.0,0.0,0,2190.0
ORD101480,2024-02-22,South,Hyderabad,General Trade,DIST-SO-2,SKU003,2,175.2,20.0,0,350.4
ORD103332,2024-04-24,South,Chennai,Pharmacy,DIST-SO-3,SKU010,2,135.2,20.0,0,270.4
ORD115945,2025-05-31,North,Delhi,Pharmacy,DIST-NO-2,SKU012,5,132.05,5.0,0,660.25
ORD104071,2024-05-18,Central,Bhopal,Modern Trade,DIST-CE-2,SKU007,1,75.65,15.0,0,75.65
ORD104608,2024-06-04,South,Hyderabad,Modern Trade,DIST-SO-1,SKU015,10,149.0,0.0,0,1490.0
ORD103613,2024-05-03,East,Kolkata,E-commerce,DIST-EA-2,SKU012,2,118.15,15.0,0,236.3
ORD109407,2024-11-14,South,Chennai,Modern Trade,DIST-SO-2,SKU003,1,219.0,0.0,0,219.0
ORD114809,2025-04-30,South,Bengaluru,Modern Trade,DIST-SO-1,SKU001,3,113.05,5.0,0,339.15
ORD102076,2024-03-13,South,Hyderabad,Modern Trade,DIST-SO-3,SKU015,10,126.65,15.0,0,1266.5
ORD104238,2024-05-23,North,Lucknow,Modern Trade,DIST-NO-3,SKU020,5,256.68,8.0,0,1283.4
ORD106225,2024-08-01,Central,Nagpur,General Trade,DIST-CE-3,SKU012,3,139.0,0.0,0,417.0
ORD101899,2024-03-07,West,Pune,General Trade,DIST-WE-2,SKU014,2,209.0,0.0,0,418.0
ORD112778,2025-02-23,East,Kolkata,General Trade,DIST-EA-3,SKU018,6,1019.0,0.0,0,6114.0
ORD107986,2024-10-07,North,Lucknow,General Trade,DIST-NO-2,SKU012,3,139.0,0.0,0,417.0
ORD121894,2025-11-26,North,Chandigarh,General Trade,DIST-NO-1,SKU016,2,551.65,15.0,0,1103.3
ORD122705,2025-12-16,West,Pune,General Trade,DIST-WE-2,SKU017,5,1259.0,0.0,0,6295.0
ORD116719,2025-06-21,South,Hyderabad,Pharmacy,DIST-SO-3,SKU020,1,279.0,0.0,0,279.0
ORD119792,2025-10-06,west,Pune,General Trade,DIST-WE-1,SKU017,2,1259.0,0.0,0,2518.0
ORD118914,2025-09-09,Central,Nagpur,General Trade,DIST-CE-3,SKU021,2,349.0,0.0,0,698.0
ORD104319,2024-05-26,South,Chennai,Pharmacy,DIST-SO-1,SKU006,4,49.0,0.0,0,196.0
ORD113358,2025-03-15,West,Pune,Modern Trade,DIST-WE-2,SKU001,2,101.15,15.0,0,202.3
ORD108577,2024-10-23,West,Mumbai,General Trade,DIST-WE-3,SKU016,1,519.2,20.0,0,519.2
ORD100536,2024-01-18,North,Delhi,Pharmacy,DIST-NO-3,SKU019,1,173.88,8.0,0,173.88
ORD118431,2025-08-22,North,Delhi,General Trade,DIST-NO-2,SKU010,2,169.0,0.0,0,338.0
ORD109677,2024-11-21,East,Patna,General Trade,DIST-EA-2,SKU003,3,219.0,0.0,0,657.0
ORD120465,2025-10-23,North,Delhi,General Trade,DIST-NO-1,SKU002,4,109.0,0.0,0,436.0
ORD104953,2024-06-14,North,Lucknow,General Trade,DIST-NO-3,SKU013,1,169.0,0.0,0,169.0
ORD109331,2024-11-12,Central,Bhopal,General Trade,DIST-CE-3,SKU007,4,81.88,8.0,0,327.52
ORD106878,2024-08-26,Central,Bhopal,General Trade,DIST-CE-2,SKU022,4,455.05,5.0,0,1820.2
ORD101041,2024-02-06,North,Lucknow,General Trade,DIST-NO-2,SKU015,6,149.0,0.0,0,894.0
ORD120350,2025-10-20,South,Hyderabad,General Trade,DIST-SO-1,SKU001,3,113.05,5.0,0,339.15
ORD102546,2024-03-30,North,Chandigarh,General Trade,DIST-NO-2,SKU020,2,279.0,0.0,0,558.0
ORD113413,2025-03-17,North,Lucknow,General Trade,DIST-NO-1,SKU016,1,649.0,0.0,0,649.0
ORD113758,2025-03-29,South,Chennai,Modern Trade,DIST-SO-2,SKU016,1,597.08,8.0,0,597.08
ORD112929,2025-02-28,South,Bengaluru,Modern Trade,DIST-SO-3,SKU009,4,99.0,0.0,0,396.0
ORD120919,2025-11-03,West,Mumbai,Pharmacy,DIST-WE-2,SKU007,6,89.0,0.0,0,534.0
ORD106805,2024-08-24,North,Delhi,Modern Trade,DIST-NO-3,SKU004,6,198.55,5.0,0,1191.3
ORD102263,2024-03-20,East,Kolkata,General Trade,DIST-EA-2,SKU011,4,119.0,0.0,0,476.0
ORD103533,2024-05-01,North,Delhi,E-commerce,DIST-NO-2,SKU021,2,349.0,0.0,0,698.0
ORD104682,2024-06-06,West,Mumbai,General Trade,DIST-WE-2,SKU009,1,99.0,0.0,0,99.0
ORD112927,2025-02-28,North,Delhi,General Trade,DIST-NO-3,SKU007,5,81.88,8.0,0,409.4
